id_transaction,date_transaction,id_fournisseur,montant,devise,type_depense,mode_paiement,id_employe_initiateur,id_employe_validateur,statut_validation,numero_facture
TX-0023400,2025-04-01,FRS-00127,3456.214,TND,Emballage,Virement,EMP-015,EMP-009,Validé,FAC-19961
TX-0022778,2025-04-01,FRS-00051,3441.292,TND,Prestation technique,Virement,EMP-025,EMP-009,Validé,FAC-81402
TX-0021961,2025-04-01,FRS-00086,229.798,TND,Emballage,Chèque,EMP-021,EMP-007,Validé,FAC-86268
TX-0023113,2025-04-01,FRS-00104,8265.066,TND,Transport,Chèque,EMP-007,EMP-016,Validé,FAC-66069
TX-0020372,2025-04-01,FRS-00113,3497.665,TND,Achat marchandise,Virement,EMP-018,EMP-021,Validé,FAC-72900
TX-0020290,2025-04-01,FRS-00139,1526.265,TND,Prestation technique,Virement,EMP-021,EMP-012,Rejeté,FAC-14205
TX-0021549,2025-04-01,FRS-00141,272.304,TND,Transport,Chèque,EMP-020,EMP-007,Validé,FAC-29842
TX-0020491,2025-04-01,FRS-00087,1735.417,TND,Achat marchandise,Chèque,EMP-006,EMP-012,Validé,FAC-30687
TX-0022930,2025-04-01,FRS-00149,3786.99,TND,Location matériel,Chèque,EMP-019,EMP-016,Validé,FAC-72774
TX-0020770,2025-04-01,FRS-00135,317.276,TND,Achat marchandise,Virement,EMP-012,EMP-018,Validé,FAC-59674
TX-0022500,2025-04-01,FRS-00133,1719.73,TND,Location matériel,Virement,EMP-017,EMP-005,Validé,FAC-76278
TX-0021880,2025-04-02,FRS-00129,10398.187,TND,Prestation de conseil,Virement,EMP-003,EMP-004,Validé,FAC-33485
TX-0021879,2025-04-02,FRS-00065,3264.594,TND,Achat marchandise,Virement,EMP-014,EMP-021,Validé,FAC-97954
TX-0022253,2025-04-02,FRS-00024,569.123,TND,Emballage,Chèque,EMP-018,EMP-007,Validé,FAC-26577
TX-0022339,2025-04-02,FRS-00083,691.295,TND,Emballage,Virement,EMP-023,EMP-021,Validé,FAC-46811
TX-0022292,2025-04-02,FRS-00065,1645.14,TND,Maintenance,Virement,EMP-006,EMP-016,Validé,FAC-33801
TX-0020723,2025-04-02,FRS-00142,1789.395,TND,Prestation technique,Virement,EMP-008,EMP-002,Validé,FAC-54601
TX-0023071,2025-04-02,FRS-00027,1026.912,TND,Transport,Virement,EMP-010,EMP-006,Validé,FAC-16151
TX-0023304,2025-04-02,FRS-00115,3459.016,TND,Achat marchandise,Chèque,EMP-022,EMP-002,Validé,FAC-75417
TX-0020480,2025-04-02,FRS-00003,903.953,TND,Location matériel,Virement,EMP-008,EMP-007,Validé,FAC-34761
TX-0021825,2025-04-02,FRS-00108,307.311,TND,Transport,Virement,EMP-013,EMP-012,Validé,FAC-19141
TX-0023309,2025-04-02,FRS-00014,2659.875,TND,Maintenance,Chèque,EMP-004,EMP-021,Validé,FAC-11539
TX-0023434,2025-04-02,FRS-00144,858.56,TND,Achat marchandise,Chèque,EMP-005,EMP-024,Validé,FAC-48806
TX-0020812,2025-04-02,FRS-00050,861.966,TND,Prestation technique,Virement,EMP-015,EMP-018,Validé,FAC-13825
TX-0020916,2025-04-02,FRS-00061,244.928,TND,Prestation technique,Virement,EMP-022,EMP-023,Validé,FAC-79305
TX-0021976,2025-04-02,FRS-00077,1132.941,TND,Location matériel,Virement,EMP-015,EMP-016,Validé,FAC-10159
TX-0020859,2025-04-02,FRS-00112,926.821,TND,Prestation de conseil,Virement,EMP-012,EMP-007,En attente,FAC-72121
TX-0020366,2025-04-02,FRS-00007,542.706,TND,Achat marchandise,Virement,EMP-001,EMP-023,Validé,FAC-29456
TX-0023060,2025-04-02,FRS-00082,1050.826,TND,Transport,Virement,EMP-009,EMP-024,Validé,FAC-44536
TX-0022182,2025-04-02,FRS-00037,379.525,TND,Maintenance,Virement,EMP-008,EMP-012,Validé,FAC-41470
TX-0020221,2025-04-02,FRS-00110,281.411,TND,Prestation technique,Virement,EMP-010,EMP-012,Validé,FAC-70746
TX-0022988,2025-04-02,FRS-00028,991.597,TND,Prestation de conseil,Virement,EMP-002,EMP-016,Validé,FAC-38626
TX-0023052,2025-04-02,FRS-00125,626.535,TND,Prestation technique,Virement,EMP-004,EMP-018,Validé,FAC-21753
TX-0022585,2025-04-02,FRS-00075,336.694,TND,Prestation de conseil,Virement,EMP-001,EMP-007,Validé,FAC-46146
TX-0020243,2025-04-02,FRS-00018,5129.488,TND,Maintenance,Virement,EMP-004,EMP-023,En attente,FAC-62509
TX-0021759,2025-04-02,FRS-00052,1424.06,TND,Emballage,Chèque,EMP-015,EMP-024,Validé,FAC-81761
TX-0022247,2025-04-02,FRS-00023,3994.257,TND,Achat marchandise,Virement,EMP-011,EMP-012,Validé,FAC-75901
TX-0021685,2025-04-02,FRS-00019,6576.873,TND,Location matériel,Chèque,EMP-015,EMP-015,Validé,FAC-70777
TX-0020205,2025-04-02,FRS-00022,4806.357,TND,Maintenance,Virement,EMP-017,EMP-024,Validé,FAC-77669
TX-0022045,2025-04-02,FRS-00141,225.392,TND,Achat marchandise,Virement,EMP-009,EMP-015,Validé,FAC-55145
TX-0022851,2025-04-02,FRS-00049,1206.064,TND,Maintenance,Virement,EMP-002,EMP-024,Validé,FAC-48008
TX-0022879,2025-04-02,FRS-00011,10056.338,TND,Prestation de conseil,Virement,EMP-013,EMP-012,Validé,FAC-87212
TX-0022795,2025-04-02,FRS-00097,2469.711,TND,Transport,Virement,EMP-006,EMP-023,Validé,FAC-14426
TX-0021208,2025-04-02,FRS-00018,5967.301,TND,Prestation de conseil,Virement,EMP-016,EMP-009,Validé,FAC-14570
TX-0021324,2025-04-02,FRS-00048,5441.107,TND,Transport,Virement,EMP-021,EMP-016,Validé,FAC-59825
TX-0020635,2025-04-02,FRS-00045,242.831,TND,Maintenance,Virement,EMP-001,EMP-024,Validé,FAC-54791
TX-0020313,2025-04-02,FRS-00012,363.814,TND,Transport,Virement,EMP-003,EMP-024,Validé,FAC-12575
TX-0022754,2025-04-02,FRS-00120,692.553,TND,Prestation de conseil,Chèque,EMP-011,EMP-015,Validé,FAC-86820
TX-0021531,2025-04-02,FRS-00142,1484.798,TND,Achat marchandise,Virement,EMP-025,EMP-021,Validé,FAC-56110
TX-0022957,2025-04-02,FRS-00067,2741.481,TND,Transport,Virement,EMP-017,EMP-006,Validé,FAC-90076
TX-0022946,2025-04-02,FRS-00031,1010.266,TND,Prestation technique,Chèque,EMP-003,EMP-018,Validé,FAC-42038
TX-0020541,2025-04-02,FRS-00084,1206.746,TND,Prestation de conseil,Virement,EMP-005,EMP-004,Validé,FAC-70324
TX-0022025,2025-04-02,FRS-00124,675.83,TND,Location matériel,Virement,EMP-008,EMP-005,Validé,FAC-57077
TX-0020694,2025-04-02,FRS-00010,526.907,TND,Transport,Chèque,EMP-023,EMP-006,Validé,FAC-77760
TX-0022801,2025-04-02,FRS-00100,10928.98,TND,Achat marchandise,Chèque,EMP-009,EMP-009,Validé,FAC-42016
TX-0021524,2025-04-02,FRS-00092,1975.137,TND,Achat marchandise,Chèque,EMP-016,EMP-006,Validé,FAC-37946
TX-0020929,2025-04-02,FRS-00020,248.066,TND,Transport,Virement,EMP-020,EMP-005,Validé,FAC-82627
TX-0022935,2025-04-02,FRS-00076,676.749,TND,Achat marchandise,Chèque,EMP-025,EMP-015,Validé,FAC-35259
TX-0023210,2025-04-02,FRS-00069,1063.852,TND,Prestation technique,Virement,EMP-013,EMP-004,Validé,FAC-43386
TX-0020942,2025-04-02,FRS-00079,8821.584,TND,Emballage,Virement,EMP-013,EMP-023,Validé,FAC-40482
TX-0022407,2025-04-02,FRS-00048,6663.778,TND,Prestation technique,Chèque,EMP-010,EMP-018,Validé,FAC-33354
TX-0020963,2025-04-02,FRS-00013,4356.791,TND,Maintenance,Virement,EMP-013,EMP-004,Validé,FAC-24601
TX-0023190,2025-04-02,FRS-00126,6080.854,TND,Maintenance,Virement,EMP-010,EMP-007,Validé,FAC-67764
TX-0023186,2025-04-02,FRS-00048,7180.099,TND,Prestation technique,Virement,EMP-015,EMP-015,Validé,FAC-93862
TX-0022392,2025-04-02,FRS-00103,1769.167,TND,Emballage,Virement,EMP-011,EMP-006,Validé,FAC-67583
TX-0022510,2025-04-02,FRS-00102,319.607,TND,Transport,Chèque,EMP-013,EMP-012,Validé,FAC-61960
TX-0023470,2025-04-02,FRS-00041,9218.061,TND,Prestation de conseil,Chèque,EMP-011,EMP-018,Validé,FAC-67965
TX-0022655,2025-04-02,FRS-00023,2744.542,TND,Prestation de conseil,Virement,EMP-001,EMP-006,Validé,FAC-69095
TX-0021978,2025-04-02,FRS-00088,3598.085,TND,Prestation technique,Virement,EMP-001,EMP-009,Validé,FAC-33282
TX-0022445,2025-04-02,FRS-00084,739.431,TND,Prestation de conseil,Chèque,EMP-009,EMP-006,Validé,FAC-94525
TX-0021676,2025-04-02,FRS-00125,532.291,TND,Prestation technique,Virement,EMP-024,EMP-006,Validé,FAC-14193
TX-0021695,2025-04-02,FRS-00076,559.677,TND,Maintenance,Virement,EMP-016,EMP-007,Validé,FAC-40225
TX-0021728,2025-04-02,FRS-00052,1558.708,TND,Emballage,Virement,EMP-016,EMP-002,Validé,FAC-39016
TX-0023132,2025-04-02,FRS-00031,818.532,TND,Prestation de conseil,Chèque,EMP-020,EMP-018,Validé,FAC-17346
TX-0022171,2025-04-02,FRS-00093,3980.543,TND,Maintenance,Virement,EMP-017,EMP-009,En attente,FAC-93392
TX-0023133,2025-04-02,FRS-00008,848.664,TND,Prestation technique,Virement,EMP-019,EMP-005,En attente,FAC-20255
TX-0022533,2025-04-02,FRS-00060,1291.07,TND,Achat marchandise,Chèque,EMP-025,EMP-024,Validé,FAC-68014
TX-0023088,2025-04-02,FRS-00143,10843.84,TND,Prestation de conseil,Virement,EMP-009,EMP-007,Validé,FAC-30095
TX-0023445,2025-04-02,FRS-00137,1832.752,TND,Maintenance,Virement,EMP-018,EMP-007,Validé,FAC-75470
TX-0021099,2025-04-02,FRS-00129,8692.664,TND,Prestation de conseil,Virement,EMP-020,EMP-006,Validé,FAC-68905
TX-0021252,2025-04-02,FRS-00149,10420.148,TND,Maintenance,Virement,EMP-013,EMP-006,Validé,FAC-91082
TX-0020259,2025-04-02,FRS-00038,221.593,TND,Location matériel,Virement,EMP-021,EMP-002,Validé,FAC-66293
TX-0021593,2025-04-02,FRS-00134,11084.657,TND,Prestation technique,Virement,EMP-010,EMP-015,Validé,FAC-56194
TX-0023399,2025-04-02,FRS-00134,10655.094,TND,Prestation de conseil,Chèque,EMP-011,EMP-007,Validé,FAC-59411
TX-0021601,2025-04-02,FRS-00117,4373.621,TND,Location matériel,Virement,EMP-016,EMP-004,En attente,FAC-11275
TX-0022018,2025-04-02,FRS-00131,563.102,TND,Transport,Virement,EMP-021,EMP-016,Validé,FAC-46306
TX-0020364,2025-04-02,FRS-00109,1315.446,TND,Achat marchandise,Virement,EMP-003,EMP-023,Validé,FAC-60070
TX-0021801,2025-04-02,FRS-00101,838.499,TND,Achat marchandise,Chèque,EMP-016,EMP-007,Validé,FAC-59739
TX-0023504,2025-04-02,FRS-00016,164.098,TND,Location matériel,Virement,EMP-025,EMP-004,Validé,FAC-15960
TX-0021007,2025-04-02,FRS-00146,672.837,TND,Location matériel,Virement,EMP-017,EMP-016,Validé,FAC-43414
TX-0023478,2025-04-02,FRS-00095,481.93,TND,Prestation de conseil,Chèque,EMP-017,EMP-015,Validé,FAC-60818
TX-0021367,2025-04-02,FRS-00034,7757.931,TND,Location matériel,Virement,EMP-001,EMP-021,Validé,FAC-33203
TX-0020691,2025-04-02,FRS-00004,8295.606,TND,Prestation de conseil,Virement,EMP-003,EMP-007,Validé,FAC-68045
TX-0023481,2025-04-02,FRS-00056,11319.513,TND,Emballage,Virement,EMP-023,EMP-009,Validé,FAC-46932
TX-0020721,2025-04-02,FRS-00117,7509.163,TND,Transport,Chèque,EMP-010,EMP-023,Validé,FAC-21835
TX-0020976,2025-04-02,FRS-00056,12468.994,TND,Location matériel,Chèque,EMP-023,EMP-009,Validé,FAC-67460
TX-0020984,2025-04-02,FRS-00081,6953.139,TND,Location matériel,Chèque,EMP-005,EMP-002,Validé,FAC-98934
TX-0022908,2025-04-02,FRS-00004,7692.394,TND,Transport,Virement,EMP-005,EMP-024,Validé,FAC-72525
TX-0022133,2025-04-02,FRS-00137,1537.285,TND,Prestation de conseil,Virement,EMP-013,EMP-009,Validé,FAC-34715
TX-0020593,2025-04-02,FRS-00130,6739.093,TND,Prestation de conseil,Virement,EMP-014,EMP-005,Validé,FAC-80073
TX-0022816,2025-04-02,FRS-00112,1262.833,TND,Transport,Virement,EMP-007,EMP-005,Validé,FAC-67852
TX-0022038,2025-04-02,FRS-00107,1697.406,TND,Maintenance,Virement,EMP-020,EMP-024,Validé,FAC-63367
TX-0021221,2025-04-02,FRS-00038,295.473,TND,Location matériel,Virement,EMP-012,EMP-005,Validé,FAC-67348
TX-0022043,2025-04-02,FRS-00025,1280.585,TND,Maintenance,Virement,EMP-016,EMP-018,Validé,FAC-99414
TX-0020676,2025-04-02,FRS-00125,405.758,TND,Prestation technique,Virement,EMP-003,EMP-012,Validé,FAC-80548
TX-0022606,2025-04-02,FRS-00091,737.493,TND,Prestation technique,Virement,EMP-006,EMP-012,Validé,FAC-62598
TX-0022113,2025-04-02,FRS-00096,3299.483,TND,Emballage,Virement,EMP-014,EMP-006,Validé,FAC-84754
TX-0020368,2025-04-02,FRS-00027,1305.198,TND,Prestation de conseil,Chèque,EMP-004,EMP-024,Validé,FAC-73564
TX-0020234,2025-04-02,FRS-00084,684.673,TND,Achat marchandise,Virement,EMP-009,EMP-024,Validé,FAC-20447
TX-0024032,2025-04-04,FRS-00002,569.367,TND,Emballage,Virement,EMP-014,EMP-015,Validé,FAC-74127
TX-0026273,2025-04-04,FRS-00128,1203.442,TND,Maintenance,Virement,EMP-018,EMP-006,Validé,FAC-32624
TX-0026195,2025-04-04,FRS-00077,802.511,TND,Prestation technique,Virement,EMP-008,EMP-007,Validé,FAC-43341
TX-0026182,2025-04-04,FRS-00026,1804.55,TND,Location matériel,Chèque,EMP-005,EMP-023,Validé,FAC-28305
TX-0026221,2025-04-04,FRS-00127,3298.568,TND,Maintenance,Virement,EMP-015,EMP-007,Validé,FAC-66360
TX-0026540,2025-04-04,FRS-00142,1597.571,TND,Prestation technique,Virement,EMP-009,EMP-012,Validé,FAC-63813
TX-0026369,2025-04-04,FRS-00096,2108.869,TND,Prestation technique,Virement,EMP-004,EMP-023,En attente,FAC-62459
TX-0026254,2025-04-04,FRS-00043,224.567,TND,Maintenance,Virement,EMP-017,EMP-005,Validé,FAC-44881
TX-0026111,2025-04-04,FRS-00046,819.923,TND,Transport,Virement,EMP-012,EMP-021,Validé,FAC-27359
TX-0026268,2025-04-04,FRS-00115,2718.177,TND,Transport,Chèque,EMP-018,EMP-005,Validé,FAC-86756
TX-0025103,2025-04-04,FRS-00045,104.711,TND,Emballage,Virement,EMP-020,EMP-012,En attente,FAC-48621
TX-0026251,2025-04-04,FRS-00100,9919.684,TND,Location matériel,Virement,EMP-014,EMP-002,Rejeté,FAC-32531
TX-0026958,2025-04-04,FRS-00119,1834.886,TND,Achat marchandise,Chèque,EMP-014,EMP-004,Validé,FAC-41756
TX-0024150,2025-04-04,FRS-00010,633.065,TND,Location matériel,Virement,EMP-023,EMP-005,Validé,FAC-68024
TX-0026074,2025-04-04,FRS-00052,883.215,TND,Achat marchandise,Virement,EMP-017,EMP-007,Validé,FAC-88439
TX-0026070,2025-04-04,FRS-00058,282.019,TND,Prestation technique,Virement,EMP-005,EMP-002,Validé,FAC-85993
TX-0023950,2025-04-04,FRS-00135,237.625,TND,Transport,Chèque,EMP-022,EMP-002,Validé,FAC-48652
TX-0026049,2025-04-04,FRS-00022,6042.238,TND,Maintenance,Virement,EMP-015,EMP-002,Validé,FAC-48606
TX-0026291,2025-04-04,FRS-00022,5820.504,TND,Maintenance,Virement,EMP-017,EMP-004,Validé,FAC-87199
TX-0024133,2025-04-04,FRS-00093,3394.563,TND,Maintenance,Chèque,EMP-020,EMP-023,Validé,FAC-77090
TX-0026210,2025-04-04,FRS-00016,285.302,TND,Prestation technique,Virement,EMP-025,EMP-004,Validé,FAC-74580
TX-0026427,2025-04-04,FRS-00128,891.029,TND,Maintenance,Virement,EMP-019,EMP-021,Validé,FAC-78597
TX-0026722,2025-04-04,FRS-00137,1216.188,TND,Maintenance,Virement,EMP-006,EMP-018,En attente,FAC-69970
TX-0026450,2025-04-04,FRS-00150,618.679,TND,Achat marchandise,Virement,EMP-002,EMP-002,Validé,FAC-12591
TX-0023653,2025-04-04,FRS-00003,726.434,TND,Prestation technique,Virement,EMP-019,EMP-004,Validé,FAC-86284
TX-0024098,2025-04-04,FRS-00008,626.481,TND,Prestation de conseil,Virement,EMP-002,EMP-002,Validé,FAC-65983
TX-0026298,2025-04-04,FRS-00088,5962.279,TND,Prestation technique,Virement,EMP-015,EMP-004,Validé,FAC-31302
TX-0024528,2025-04-04,FRS-00141,280.102,TND,Prestation technique,Virement,EMP-019,EMP-009,Validé,FAC-24665
TX-0025905,2025-04-04,FRS-00080,338.859,TND,Maintenance,Chèque,EMP-015,EMP-016,Validé,FAC-46521
TX-0023758,2025-04-04,FRS-00129,11898.568,TND,Emballage,Chèque,EMP-013,EMP-002,Validé,FAC-84839
TX-0023787,2025-04-04,FRS-00024,454.95,TND,Transport,Virement,EMP-020,EMP-005,Validé,FAC-13664
TX-0026734,2025-04-04,FRS-00015,1254.033,TND,Maintenance,Virement,EMP-020,EMP-015,Rejeté,FAC-13959
TX-0026432,2025-04-04,FRS-00115,2300.43,TND,Prestation technique,Chèque,EMP-019,EMP-004,Validé,FAC-65311
TX-0026756,2025-04-04,FRS-00085,243.992,TND,Prestation de conseil,Virement,EMP-010,EMP-016,Validé,FAC-59857
TX-0023880,2025-04-04,FRS-00043,129.785,TND,Transport,Chèque,EMP-021,EMP-021,Validé,FAC-48560
TX-0026777,2025-04-04,FRS-00127,1301.291,TND,Prestation de conseil,Virement,EMP-003,EMP-012,Validé,FAC-42159
TX-0026535,2025-04-04,FRS-00084,858.088,TND,Achat marchandise,Chèque,EMP-005,EMP-016,Validé,FAC-16541
TX-0025873,2025-04-04,FRS-00148,772.03,TND,Maintenance,Virement,EMP-025,EMP-012,Validé,FAC-13312
TX-0023890,2025-04-04,FRS-00018,5462.239,TND,Maintenance,Virement,EMP-006,EMP-015,Validé,FAC-79575
TX-0026516,2025-04-04,FRS-00130,8132.006,TND,Maintenance,Chèque,EMP-022,EMP-015,Validé,FAC-45116
TX-0026135,2025-04-04,FRS-00011,9257.545,TND,Maintenance,Virement,EMP-002,EMP-023,Validé,FAC-28594
TX-0026668,2025-04-04,FRS-00035,2112.653,TND,Achat marchandise,Virement,EMP-010,EMP-005,Validé,FAC-52290
TX-0026713,2025-04-04,FRS-00083,893.536,TND,Prestation de conseil,Chèque,EMP-021,EMP-018,Validé,FAC-25728
TX-0025367,2025-04-04,FRS-00088,4647.128,TND,Maintenance,Virement,EMP-004,EMP-012,Validé,FAC-18189
TX-0024217,2025-04-04,FRS-00029,479.536,TND,Location matériel,Virement,EMP-018,EMP-007,Validé,FAC-32373
TX-0025387,2025-04-04,FRS-00036,3056.837,TND,Achat marchandise,Virement,EMP-001,EMP-006,Rejeté,FAC-24016
TX-0025353,2025-04-04,FRS-00104,12851.962,TND,Maintenance,Virement,EMP-006,EMP-007,Validé,FAC-79191
TX-0024493,2025-04-04,FRS-00065,4381.324,TND,Transport,Virement,EMP-001,EMP-023,En attente,FAC-98661
TX-0024525,2025-04-04,FRS-00089,2179.994,TND,Location matériel,Virement,EMP-007,EMP-006,Validé,FAC-45339
TX-0024564,2025-04-04,FRS-00120,1115.305,TND,Transport,Virement,EMP-017,EMP-012,En attente,FAC-77104
TX-0025206,2025-04-04,FRS-00036,1395.683,TND,Emballage,Virement,EMP-024,EMP-016,Validé,FAC-74378
TX-0026811,2025-04-04,FRS-00126,10832.406,TND,Transport,Virement,EMP-019,EMP-004,Validé,FAC-76978
TX-0026355,2025-04-04,FRS-00029,371.402,TND,Maintenance,Virement,EMP-002,EMP-009,Validé,FAC-60111
TX-0026479,2025-04-04,FRS-00084,734.492,TND,Prestation de conseil,Virement,EMP-023,EMP-024,Validé,FAC-60950
TX-0025033,2025-04-04,FRS-00101,868.664,TND,Prestation technique,Virement,EMP-009,EMP-012,Validé,FAC-11577
TX-0025550,2025-04-04,FRS-00088,3771.393,TND,Maintenance,Virement,EMP-025,EMP-012,Validé,FAC-24746
TX-0025473,2025-04-04,FRS-00093,3573.06,TND,Prestation technique,Virement,EMP-002,EMP-012,Validé,FAC-83355
TX-0025690,2025-04-04,FRS-00027,1855.983,TND,Emballage,Virement,EMP-017,EMP-007,Validé,FAC-75962
TX-0024652,2025-04-04,FRS-00071,451.191,TND,Achat marchandise,Virement,EMP-018,EMP-004,Validé,FAC-58915
TX-0024655,2025-04-04,FRS-00102,208.858,TND,Emballage,Virement,EMP-014,EMP-002,Validé,FAC-49131
TX-0025015,2025-04-04,FRS-00082,1038.557,TND,Prestation de conseil,Virement,EMP-008,EMP-004,Validé,FAC-22119
TX-0024955,2025-04-04,FRS-00123,281.944,TND,Transport,Virement,EMP-008,EMP-005,Validé,FAC-84465
TX-0024690,2025-04-04,FRS-00133,1736.344,TND,Emballage,Virement,EMP-007,EMP-015,Validé,FAC-29850
TX-0024700,2025-04-04,FRS-00096,2931.362,TND,Achat marchandise,Virement,EMP-018,EMP-021,Validé,FAC-84873
TX-0024711,2025-04-04,FRS-00106,164.127,TND,Emballage,Virement,EMP-023,EMP-023,Validé,FAC-89287
TX-0024886,2025-04-04,FRS-00147,414.968,TND,Transport,Chèque,EMP-023,EMP-007,En attente,FAC-67302
TX-0024881,2025-04-04,FRS-00073,3604.168,TND,Maintenance,Virement,EMP-018,EMP-016,Validé,FAC-48217
TX-0025405,2025-04-04,FRS-00129,7979.412,TND,Prestation de conseil,Chèque,EMP-021,EMP-015,Validé,FAC-43865
TX-0024878,2025-04-04,FRS-00071,526.109,TND,Prestation de conseil,Virement,EMP-024,EMP-009,Validé,FAC-84958
TX-0025031,2025-04-04,FRS-00008,888.14,TND,Achat marchandise,Virement,EMP-018,EMP-006,Validé,FAC-44049
TX-0025863,2025-04-04,FRS-00146,848.137,TND,Location matériel,Chèque,EMP-022,EMP-015,Validé,FAC-44883
TX-0024286,2025-04-04,FRS-00067,2933.931,TND,Transport,Chèque,EMP-004,EMP-007,Validé,FAC-74446
TX-0025758,2025-04-04,FRS-00020,251.842,TND,Maintenance,Virement,EMP-003,EMP-023,Validé,FAC-58564
TX-0025780,2025-04-04,FRS-00110,251.215,TND,Prestation de conseil,Virement,EMP-019,EMP-018,Validé,FAC-99366
TX-0024304,2025-04-04,FRS-00101,835.801,TND,Maintenance,Virement,EMP-017,EMP-021,Validé,FAC-58549
TX-0024245,2025-04-04,FRS-00119,1974.936,TND,Location matériel,Virement,EMP-011,EMP-002,Validé,FAC-79313
TX-0025814,2025-04-04,FRS-00108,189.77,TND,Achat marchandise,Chèque,EMP-019,EMP-016,Validé,FAC-94340
TX-0024234,2025-04-04,FRS-00112,999.149,TND,Prestation de conseil,Virement,EMP-008,EMP-009,Validé,FAC-67816
TX-0024425,2025-04-04,FRS-00048,5702.937,TND,Emballage,Chèque,EMP-025,EMP-012,Validé,FAC-96510
TX-0026843,2025-04-04,FRS-00119,1939.856,TND,Prestation technique,Virement,EMP-004,EMP-016,En attente,FAC-31706
TX-0023790,2025-04-04,FRS-00037,207.196,TND,Maintenance,Virement,EMP-003,EMP-021,Validé,FAC-51423
TX-0024255,2025-04-04,FRS-00107,1807.04,TND,Prestation de conseil,Virement,EMP-025,EMP-006,Rejeté,FAC-86100
TX-0025101,2025-04-04,FRS-00127,1635.917,TND,Transport,Virement,EMP-013,EMP-006,Validé,FAC-12280
TX-0025641,2025-04-04,FRS-00024,436.898,TND,Prestation technique,Virement,EMP-007,EMP-005,En attente,FAC-39764
TX-0025445,2025-04-04,FRS-00132,319.215,TND,Transport,Virement,EMP-024,EMP-012,Validé,FAC-23865
TX-0024338,2025-04-04,FRS-00077,654.216,TND,Achat marchandise,Virement,EMP-025,EMP-005,Validé,FAC-79813
TX-0025565,2025-04-04,FRS-00130,4874.516,TND,Maintenance,Virement,EMP-010,EMP-018,Validé,FAC-24042
TX-0024371,2025-04-04,FRS-00074,373.452,TND,Location matériel,Virement,EMP-020,EMP-009,Validé,FAC-79590
TX-0026701,2025-04-04,FRS-00010,368.085,TND,Achat marchandise,Virement,EMP-010,EMP-009,Validé,FAC-35120
TX-0025545,2025-04-04,FRS-00013,3266.358,TND,Location matériel,Virement,EMP-018,EMP-016,Validé,FAC-78508
TX-0025535,2025-04-04,FRS-00149,14203.308,TND,Emballage,Virement,EMP-004,EMP-012,Validé,FAC-60907
TX-0025534,2025-04-04,FRS-00001,230.306,TND,Maintenance,Virement,EMP-002,EMP-024,Validé,FAC-29030
TX-0025530,2025-04-04,FRS-00113,2290.431,TND,Achat marchandise,Chèque,EMP-018,EMP-021,Validé,FAC-17198
TX-0024384,2025-04-04,FRS-00113,3380.107,TND,Emballage,Virement,EMP-018,EMP-021,Validé,FAC-84494
TX-0025518,2025-04-04,FRS-00082,693.319,TND,Maintenance,Virement,EMP-014,EMP-021,Validé,FAC-99474
TX-0025475,2025-04-04,FRS-00149,9500.608,TND,Maintenance,Virement,EMP-001,EMP-002,Validé,FAC-10914
TX-0027105,2025-04-04,FRS-00055,474.261,TND,Prestation de conseil,Chèque,EMP-016,EMP-002,Validé,FAC-95467
TX-0024355,2025-04-04,FRS-00131,805.516,TND,Prestation de conseil,Virement,EMP-005,EMP-018,Validé,FAC-80125
TX-0026982,2025-04-04,FRS-00079,6181.043,TND,Location matériel,Virement,EMP-003,EMP-018,Validé,FAC-29250
TX-0026731,2025-04-04,FRS-00105,7519.093,TND,Maintenance,Virement,EMP-014,EMP-024,Validé,FAC-86980
TX-0023607,2025-04-04,FRS-00119,1099.15,TND,Transport,Virement,EMP-024,EMP-006,Validé,FAC-81084
TX-0027058,2025-04-04,FRS-00038,311.851,TND,Prestation technique,Chèque,EMP-002,EMP-005,Validé,FAC-82873
TX-0027185,2025-04-04,FRS-00046,692.415,TND,Achat marchandise,Virement,EMP-002,EMP-021,Validé,FAC-78969
